State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Number,Percent of population,NumberEmployed,Percent of populationEmployed,NumberUnemployed,RateUnemplo
34,64,New Jersey,"Hispanic or Latino ethnicity, 35 to 44 years",287    ,233    ,81.2    ,212    ,74.1    ,20    ,8.8    
34,65,New Jersey,"Hispanic or Latino ethnicity, 45 to 54 years",199    ,153    ,76.9    ,146    ,73.5    ,7    ,4.4    
34,66,New Jersey,"Hispanic or Latino ethnicity, 55 to 64 years",138    ,96    ,69.4    ,91    ,65.5    ,5    ,5.7    
35,01,New Mexico,Total,"1,601    ",917    ,57.3    ,852    ,53.2    ,64    ,7.0    
35,02,New Mexico,Men,777    ,491    ,63.2    ,461    ,59.3    ,30    ,6.1    
35,03,New Mexico,Women,824    ,426    ,51.7    ,392    ,47.5    ,34    ,8.0    
35,04,New Mexico,White,"1,337    ",772    ,57.8    ,728    ,54.5    ,44    ,5.7    
35,05,New Mexico,"White, men",648    ,418    ,64.6    ,397    ,61.3    ,21    ,5.1    
35,06,New Mexico,"White, women",689    ,354    ,51.4    ,331    ,48.0    ,23    ,6.5    
35,07,New Mexico,Black or African American,42    ,26    ,62.6    ,23    ,54.7    ,3    ,12.5    
35,10,New Mexico,Asian,38    ,23    ,58.8    ,21    ,55.6    ,1    ,5.5    
35,13,New Mexico,Hispanic or Latino ethnicity,688    ,409    ,59.4    ,378    ,55.0    ,30    ,7.4    
35,14,New Mexico,"Hispanic or Latino ethnicity, men",331    ,219    ,66.2    ,206    ,62.1    ,13    ,6.1    
35,15,New Mexico,"Hispanic or Latino ethnicity, women",357    ,190    ,53.1    ,173    ,48.4    ,17    ,9.0    
35,16,New Mexico,"Married men, spouse present",387    ,265    ,68.4    ,257    ,66.6    ,7    ,2.7    
35,17,New Mexico,"Married women, spouse present",388    ,199    ,51.3    ,192    ,49.5    ,7    ,3.3    
35,18,New Mexico,Women who maintain families,107    ,73    ,67.9    ,65    ,60.9    ,8    ,10.3    
35,19,New Mexico,"Total, 16 to 19 years",109    ,33    ,30.2    ,25    ,23.1    ,8    ,23.7    
35,20,New Mexico,"Total, 20 to 24 years",143    ,90    ,62.8    ,78    ,54.5    ,12    ,13.2    
35,21,New Mexico,"Total, 25 to 34 years",269    ,197    ,73.1    ,178    ,66.4    ,18    ,9.2    
35,22,New Mexico,"Total, 35 to 44 years",238    ,189    ,79.4    ,179    ,75.5    ,9    ,4.8    
35,23,New Mexico,"Total, 45 to 54 years",252    ,189    ,74.8    ,181    ,71.6    ,8    ,4.3    
35,24,New Mexico,"Total, 55 to 64 years",257    ,156    ,60.7    ,149    ,58.1    ,7    ,4.3    
35,25,New Mexico,"Total, 65 years and over",332    ,64    ,19.2    ,61    ,18.4    ,3    ,4.1    
35,27,New Mexico,"Men, 20 to 24 years",70    ,47    ,66.2    ,41    ,58.3    ,6    ,11.9    
35,28,New Mexico,"Men, 25 to 34 years",131    ,109    ,83.1    ,101    ,76.8    ,8    ,7.5    
35,29,New Mexico,"Men, 35 to 44 years",122    ,105    ,85.5    ,100    ,81.6    ,5    ,4.6    
35,30,New Mexico,"Men, 45 to 54 years",124    ,98    ,79.0    ,94    ,75.4    ,5    ,4.6    
35,31,New Mexico,"Men, 55 to 64 years",131    ,86    ,65.6    ,83    ,63.5    ,3    ,3.2    
35,32,New Mexico,"Men, 65 years and over",143    ,32    ,22.0    ,31    ,21.4    ,1    ,2.7    
35,33,New Mexico,"Women, 16 to 19 years",54    ,18    ,32.4    ,13    ,24.4    ,4    ,24.7    
35,34,New Mexico,"Women, 20 to 24 years",73    ,44    ,59.6    ,37    ,50.9    ,6    ,14.6    
35,35,New Mexico,"Women, 25 to 34 years",138    ,88    ,63.7    ,78    ,56.5    ,10    ,11.3    
35,36,New Mexico,"Women, 35 to 44 years",115    ,84    ,72.9    ,80    ,69.2    ,4    ,5.2    
35,37,New Mexico,"Women, 45 to 54 years",128    ,91    ,70.7    ,87    ,67.9    ,4    ,4.0    
35,38,New Mexico,"Women, 55 to 64 years",127    ,70    ,55.6    ,66    ,52.5    ,4    ,5.6    
35,39,New Mexico,"Women, 65 years and over",189    ,32    ,17.1    ,30    ,16.1    ,2    ,5.6    
35,40,New Mexico,"White, 16 to 19 years",87    ,28    ,31.6    ,21    ,24.2    ,7    ,23.6    
35,41,New Mexico,"White, 20 to 24 years",105    ,70    ,66.3    ,64    ,60.6    ,6    ,8.5    
35,42,New Mexico,"White, 25 to 34 years",207    ,159    ,77.0    ,148    ,71.5    ,11    ,7.2    
35,43,New Mexico,"White, 35 to 44 years",194    ,157    ,80.9    ,150    ,77.5    ,7    ,4.2    
35,44,New Mexico,"White, 45 to 54 years",211    ,160    ,75.9    ,154    ,72.9    ,6    ,4.0    
35,45,New Mexico,"White, 55 to 64 years",233    ,142    ,60.8    ,136    ,58.4    ,6    ,4.1    
35,46,New Mexico,"White, 65 years and over",300    ,57    ,19.0    ,55    ,18.5    ,2    ,3.1    
35,61,New Mexico,"Hispanic or Latino ethnicity, 16 to 19 years",61    ,19    ,31.6    ,15    ,24.8    ,4    ,21.7    
35,62,New Mexico,"Hispanic or Latino ethnicity, 20 to 24 years",73    ,49    ,68.1    ,45    ,61.9    ,4    ,9.1    
35,63,New Mexico,"Hispanic or Latino ethnicity, 25 to 34 years",123    ,98    ,79.2    ,89    ,72.1    ,9    ,8.9    
35,64,New Mexico,"Hispanic or Latino ethnicity, 35 to 44 years",117    ,94    ,80.6    ,88    ,75.5    ,6    ,6.4    
35,65,New Mexico,"Hispanic or Latino ethnicity, 45 to 54 years",118    ,86    ,73.2    ,82    ,69.8    ,4    ,4.6    
35,66,New Mexico,"Hispanic or Latino ethnicity, 55 to 64 years",90    ,49    ,54.8    ,47    ,51.8    ,3    ,5.4    
36,01,New York,Total,"15,765    ","9,554    ",60.6    ,"8,946    ",56.7    ,608    ,6.4    
36,02,New York,Men,"7,516    ","5,030    ",66.9    ,"4,687    ",62.4    ,344    ,6.8    
36,03,New York,Women,"8,249    ","4,524    ",54.8    ,"4,259    ",51.6    ,265    ,5.9    
36,04,New York,White,"11,324    ","6,897    ",60.9    ,"6,533    ",57.7    ,364    ,5.3    
36,05,New York,"White, men","5,485    ","3,687    ",67.2    ,"3,483    ",63.5    ,204    ,5.5    
36,06,New York,"White, women","5,839    ","3,210    ",55.0    ,"3,050    ",52.2    ,160    ,5.0    
36,07,New York,Black or African American,"2,641    ","1,592    ",60.3    ,"1,421    ",53.8    ,170    ,10.7    
36,08,New York,"Black or African American, men","1,173    ",741    ,63.2    ,652    ,55.6    ,89    ,12.0    
36,09,New York,"Black or African American, women","1,468    ",850    ,57.9    ,769    ,52.4    ,82    ,9.6    
36,10,New York,Asian,"1,468    ",853    ,58.1    ,802    ,54.6    ,51    ,6.0    
36,11,New York,"Asian, men",675    ,475    ,70.4    ,441    ,65.3    ,34    ,7.1    
36,12,New York,"Asian, women",793    ,378    ,47.7    ,361    ,45.5    ,17    ,4.6    
36,13,New York,Hispanic or Latino ethnicity,"2,597    ","1,539    ",59.3    ,"1,408    ",54.2    ,130    ,8.5    
36,14,New York,"Hispanic or Latino ethnicity, men","1,258    ",844    ,67.1    ,769    ,61.2    ,75    ,8.9    
36,15,New York,"Hispanic or Latino ethnicity, women","1,339    ",694    ,51.9    ,639    ,47.7    ,55    ,8.0    
36,16,New York,"Married men, spouse present","3,608    ","2,625    ",72.7    ,"2,520    ",69.8    ,105    ,4.0    
36,17,New York,"Married women, spouse present","3,489    ","2,003    ",57.4    ,"1,937    ",55.5    ,66    ,3.3    
36,18,New York,Women who maintain families,"1,122    ",712    ,63.4    ,651    ,58.1    ,60    ,8.5    
36,19,New York,"Total, 16 to 19 years","1,032    ",263    ,25.5    ,209    ,20.2    ,55    ,20.8    
36,20,New York,"Total, 20 to 24 years","1,432    ",888    ,62.0    ,790    ,55.1    ,98    ,11.0    
36,21,New York,"Total, 25 to 34 years","2,833    ","2,243    ",79.2    ,"2,069    ",73.0    ,174    ,7.8    
36,22,New York,"Total, 35 to 44 years","2,396    ","1,923    ",80.3    ,"1,837    ",76.7    ,86    ,4.4    
36,23,New York,"Total, 45 to 54 years","2,719    ","2,113    ",77.7    ,"2,013    ",74.0    ,100    ,4.7    
36,24,New York,"Total, 55 to 64 years","2,485    ","1,608    ",64.7    ,"1,534    ",61.7    ,74    ,4.6    
36,25,New York,"Total, 65 years and over","2,868    ",516    ,18.0    ,494    ,17.2    ,22    ,4.3    
36,26,New York,"Men, 16 to 19 years",528    ,152    ,28.8    ,120    ,22.6    ,32    ,21.3    
36,27,New York,"Men, 20 to 24 years",732    ,480    ,65.5    ,417    ,56.9    ,63    ,13.2    
36,28,New York,"Men, 25 to 34 years","1,392    ","1,177    ",84.5    ,"1,082    ",77.8    ,95    ,8.0    
36,29,New York,"Men, 35 to 44 years","1,137    ","1,001    ",88.0    ,953    ,83.8    ,48    ,4.8    
36,30,New York,"Men, 45 to 54 years","1,311    ","1,099    ",83.9    ,"1,046    ",79.8    ,53    ,4.8    
36,31,New York,"Men, 55 to 64 years","1,195    ",854    ,71.4    ,813    ,68.0    ,41    ,4.8    
36,32,New York,"Men, 65 years and over","1,221    ",268    ,22.0    ,257    ,21.1    ,11    ,4.2    
36,33,New York,"Women, 16 to 19 years",503    ,111    ,22.1    ,89    ,17.7    ,22    ,20.0    
36,34,New York,"Women, 20 to 24 years",700    ,408    ,58.3    ,373    ,53.3    ,35    ,8.5    
36,35,New York,"Women, 25 to 34 years","1,442    ","1,066    ",74.0    ,987    ,68.5    ,79    ,7.4    
36,36,New York,"Women, 35 to 44 years","1,259    ",922    ,73.2    ,884    ,70.2    ,38    ,4.1    
36,37,New York,"Women, 45 to 54 years","1,409    ","1,014    ",72.0    ,968    ,68.7    ,46    ,4.6    
36,38,New York,"Women, 55 to 64 years","1,290    ",755    ,58.5    ,721    ,55.9    ,33    ,4.4    
36,39,New York,"Women, 65 years and over","1,647    ",248    ,15.0    ,237    ,14.4    ,11    ,4.4    
36,40,New York,"White, 16 to 19 years",687    ,188    ,27.3    ,150    ,21.9    ,37    ,19.9    
36,41,New York,"White, 20 to 24 years",961    ,630    ,65.5    ,574    ,59.7    ,56    ,8.9    
36,42,New York,"White, 25 to 34 years","1,935    ","1,572    ",81.2    ,"1,472    ",76.1    ,99    ,6.3    
36,43,New York,"White, 35 to 44 years","1,653    ","1,335    ",80.8    ,"1,290    ",78.0    ,45    ,3.4    
36,44,New York,"White, 45 to 54 years","1,954    ","1,531    ",78.3    ,"1,473    ",75.4    ,58    ,3.8    
36,45,New York,"White, 55 to 64 years","1,859    ","1,215    ",65.4    ,"1,164    ",62.6    ,52    ,4.2    
36,46,New York,"White, 65 years and over","2,274    ",427    ,18.8    ,410    ,18.0    ,17    ,4.0    
36,47,New York,"Black or African American, 16 to 19 years",209    ,43    ,20.7    ,33    ,15.6    ,11    ,24.9    
36,48,New York,"Black or African American, 20 to 24 years",284    ,171    ,60.4    ,146    ,51.4    ,25    ,14.8    
36,49,New York,"Black or African American, 25 to 34 years",517    ,391    ,75.7    ,330    ,63.9    ,61    ,15.5    
36,50,New York,"Black or African American, 35 to 44 years",397    ,318    ,80.0    ,291    ,73.5    ,26    ,8.2    
36,51,New York,"Black or African American, 45 to 54 years",481    ,374    ,77.6    ,343    ,71.3    ,30    ,8.1    
36,52,New York,"Black or African American, 55 to 64 years",387    ,241    ,62.3    ,227    ,58.8    ,13    ,5.6    
36,53,New York,"Black or African American, 65 years and over",367    ,54    ,14.7    ,50    ,13.7    ,3    ,6.4    
36,55,New York,"Asian, 20 to 24 years",146    ,61    ,42.0    ,50    ,34.2    ,11    ,18.6    
36,56,New York,"Asian, 25 to 34 years",294    ,209    ,71.2    ,199    ,67.9    ,10    ,4.6    
36,57,New York,"Asian, 35 to 44 years",291    ,225    ,77.3    ,216    ,74.1    ,9    ,4.1    
36,58,New York,"Asian, 45 to 54 years",242    ,179    ,73.9    ,170    ,70.3    ,9    ,4.9    
36,59,New York,"Asian, 55 to 64 years",200    ,131    ,65.6    ,122    ,61.0    ,9    ,7.0    
36,61,New York,"Hispanic or Latino ethnicity, 16 to 19 years",237    ,52    ,21.9    ,32    ,13.7    ,19    ,37.3    
36,62,New York,"Hispanic or Latino ethnicity, 20 to 24 years",285    ,177    ,62.0    ,156    ,54.5    ,21    ,12.1    
36,63,New York,"Hispanic or Latino ethnicity, 25 to 34 years",583    ,443    ,76.1    ,397    ,68.2    ,46    ,10.4    
36,64,New York,"Hispanic or Latino ethnicity, 35 to 44 years",450    ,350    ,77.7    ,333    ,73.9    ,17    ,4.9    
36,65,New York,"Hispanic or Latino ethnicity, 45 to 54 years",422    ,295    ,69.8    ,279    ,66.1    ,16    ,5.3    
36,66,New York,"Hispanic or Latino ethnicity, 55 to 64 years",313    ,182    ,58.1    ,173    ,55.3    ,9    ,4.7    
36,67,New York,"Hispanic or Latino ethnicity, 65 years and over",307    ,40    ,13.1    ,38    ,12.4    ,2    ,5.5    
37,01,North Carolina,Total,"7,690    ","4,648    ",60.4    ,"4,360    ",56.7    ,287    ,6.2    
37,02,North Carolina,Men,"3,640    ","2,437    ",66.9    ,"2,289    ",62.9    ,148    ,6.1    
37,03,North Carolina,Women,"4,050    ","2,210    ",54.6    ,"2,071    ",51.2    ,139    ,6.3    
37,04,North Carolina,White,"5,501    ","3,325    ",60.4    ,"3,157    ",57.4    ,168    ,5.0    
37,05,North Carolina,"White, men","2,655    ","1,818    ",68.5    ,"1,731    ",65.2    ,87    ,4.8    
37,06,North Carolina,"White, women","2,845    ","1,507    ",53.0    ,"1,426    ",50.1    ,81    ,5.4    
37,07,North Carolina,Black or African American,"1,644    ",988    ,60.1    ,885    ,53.9    ,102    ,10.4    
37,08,North Carolina,"Black or African American, men",732    ,445    ,60.8    ,393    ,53.8    ,52    ,11.6    
37,09,North Carolina,"Black or African American, women",911    ,543    ,59.5    ,492    ,54.0    ,51    ,9.4    
37,10,North Carolina,Asian,225    ,141    ,62.6    ,137    ,61.1    ,3    ,2.5    
37,11,North Carolina,"Asian, men",105    ,83    ,79.4    ,81    ,77.0    ,3    ,3.0    
37,12,North Carolina,"Asian, women",120    ,57    ,47.8    ,56    ,47.0    ,1    ,1.6    
37,13,North Carolina,Hispanic or Latino ethnicity,633    ,456    ,72.1    ,427    ,67.4    ,30    ,6.5    
37,14,North Carolina,"Hispanic or Latino ethnicity, men",356    ,307    ,86.3    ,291    ,81.8    ,16    ,5.2    
37,15,North Carolina,"Hispanic or Latino ethnicity, women",277    ,149    ,53.8    ,135    ,48.9    ,14    ,9.2    
37,16,North Carolina,"Married men, spouse present","1,982    ","1,407    ",71.0    ,"1,371    ",69.2    ,36    ,2.6    
37,17,North Carolina,"Married women, spouse present","1,955    ","1,120    ",57.3    ,"1,081    ",55.3    ,39    ,3.5    
37,18,North Carolina,Women who maintain families,545    ,356    ,65.4    ,321    ,58.9    ,35    ,9.9    
37,19,North Carolina,"Total, 16 to 19 years",531    ,177    ,33.4    ,135    ,25.5    ,42    ,23.6    
37,20,North Carolina,"Total, 20 to 24 years",694    ,466    ,67.1    ,406    ,58.5    ,60    ,12.9    
37,21,North Carolina,"Total, 25 to 34 years","1,227    ",967    ,78.8    ,897    ,73.1    ,70    ,7.2    
37,22,North Carolina,"Total, 35 to 44 years","1,235    ","1,010    ",81.8    ,972    ,78.8    ,37    ,3.7    
37,23,North Carolina,"Total, 45 to 54 years","1,278    ","1,021    ",79.9    ,981    ,76.8    ,41    ,4.0    
37,24,North Carolina,"Total, 55 to 64 years","1,281    ",784    ,61.2    ,756    ,59.0    ,28    ,3.5    
37,25,North Carolina,"Total, 65 years and over","1,445    ",223    ,15.4    ,212    ,14.7    ,10    ,4.5    
37,26,North Carolina,"Men, 16 to 19 years",258    ,89    ,34.6    ,64    ,24.7    ,25    ,28.5    
37,27,North Carolina,"Men, 20 to 24 years",340    ,252    ,73.9    ,221    ,65.0    ,30    ,12.1    
37,28,North Carolina,"Men, 25 to 34 years",573    ,505    ,88.0    ,467    ,81.4    ,38    ,7.5    
37,29,North Carolina,"Men, 35 to 44 years",612    ,542    ,88.6    ,527    ,86.1    ,15    ,2.8    
37,30,North Carolina,"Men, 45 to 54 years",603    ,525    ,87.1    ,507    ,84.0    ,18    ,3.5    
37,31,North Carolina,"Men, 55 to 64 years",609    ,406    ,66.6    ,390    ,64.0    ,16    ,4.0    
37,32,North Carolina,"Men, 65 years and over",645    ,119    ,18.4    ,113    ,17.6    ,5    ,4.5    
37,33,North Carolina,"Women, 16 to 19 years",273    ,88    ,32.2    ,72    ,26.2    ,16    ,18.6    
37,34,North Carolina,"Women, 20 to 24 years",354    ,214    ,60.6    ,185    ,52.2    ,30    ,13.8    
37,35,North Carolina,"Women, 25 to 34 years",653    ,462    ,70.8    ,430    ,65.8    ,32    ,7.0    
37,36,North Carolina,"Women, 35 to 44 years",622    ,467    ,75.1    ,445    ,71.5    ,22    ,4.7    
37,37,North Carolina,"Women, 45 to 54 years",675    ,496    ,73.6    ,474    ,70.3    ,22    ,4.5    
37,38,North Carolina,"Women, 55 to 64 years",672    ,378    ,56.3    ,367    ,54.5    ,12    ,3.1    
37,39,North Carolina,"Women, 65 years and over",800    ,104    ,13.0    ,99    ,12.4    ,5    ,4.5    
37,40,North Carolina,"White, 16 to 19 years",339    ,121    ,35.7    ,96    ,28.4    ,25    ,20.5    
37,41,North Carolina,"White, 20 to 24 years",445    ,304    ,68.3    ,274    ,61.6    ,30    ,9.8    
37,42,North Carolina,"White, 25 to 34 years",844    ,661    ,78.3    ,622    ,73.7    ,39    ,5.9    
37,43,North Carolina,"White, 35 to 44 years",859    ,710    ,82.7    ,687    ,80.0    ,23    ,3.3    
37,44,North Carolina,"White, 45 to 54 years",899    ,736    ,81.9    ,713    ,79.3    ,23    ,3.1    
37,45,North Carolina,"White, 55 to 64 years",942    ,608    ,64.6    ,587    ,62.3    ,21    ,3.4    
37,46,North Carolina,"White, 65 years and over","1,173    ",185    ,15.8    ,178    ,15.1    ,8    ,4.2    
37,47,North Carolina,"Black or African American, 16 to 19 years",143    ,47    ,32.9    ,31    ,21.9    ,16    ,33.7    
37,48,North Carolina,"Black or African American, 20 to 24 years",187    ,122    ,65.2    ,96    ,51.1    ,26    ,21.5    
37,49,North Carolina,"Black or African American, 25 to 34 years",277    ,232    ,83.9    ,207    ,74.8    ,25    ,10.8    
37,50,North Carolina,"Black or African American, 35 to 44 years",260    ,210    ,80.9    ,198    ,76.2    ,12    ,5.8    
37,51,North Carolina,"Black or African American, 45 to 54 years",278    ,210    ,75.6    ,196    ,70.4    ,14    ,6.9    
37,52,North Carolina,"Black or African American, 55 to 64 years",269    ,137    ,50.8    ,130    ,48.5    ,6    ,4.5    
37,62,North Carolina,"Hispanic or Latino ethnicity, 20 to 24 years",89    ,73    ,81.9    ,68    ,76.4    ,5    ,6.8    
37,63,North Carolina,"Hispanic or Latino ethnicity, 25 to 34 years",190    ,142    ,74.4    ,129    ,67.8    ,13    ,8.9    
37,64,North Carolina,"Hispanic or Latino ethnicity, 35 to 44 years",149    ,117    ,78.3    ,113    ,75.8    ,4    ,3.3    
37,65,North Carolina,"Hispanic or Latino ethnicity, 45 to 54 years",89    ,77    ,86.5    ,75    ,84.7    ,2    ,2.1    
38,01,North Dakota,Total,572    ,417    ,72.9    ,405    ,70.9    ,12    ,2.8    
38,02,North Dakota,Men,291    ,229    ,78.6    ,222    ,76.4    ,6    ,2.8    
38,03,North Dakota,Women,281    ,188    ,67.1    ,183    ,65.2    ,5    ,2.8    
38,04,North Dakota,White,519    ,382    ,73.5    ,374    ,71.9    ,8    ,2.2    
38,05,North Dakota,"White, men",265    ,210    ,78.9    ,205    ,77.2    ,5    ,2.2    
38,06,North Dakota,"White, women",254    ,172    ,67.9    ,169    ,66.4    ,4    ,2.3    
38,13,North Dakota,Hispanic or Latino ethnicity,15    ,12    ,82.0    ,12    ,77.4    ,1    ,5.6    
38,16,North Dakota,"Married men, spouse present",153    ,123    ,80.6    ,122    ,79.7    ,1    ,1.1    
38,17,North Dakota,"Married women, spouse present",150    ,103    ,68.3    ,101    ,66.9    ,2    ,2.1    
38,18,North Dakota,Women who maintain families,27    ,20    ,75.3    ,19    ,72.4    ,1    ,3.9    
38,19,North Dakota,"Total, 16 to 19 years",33    ,16    ,49.6    ,15    ,44.2    ,2    ,11.0    
38,20,North Dakota,"Total, 20 to 24 years",60    ,50    ,82.0    ,47    ,78.2    ,2    ,4.6    
38,21,North Dakota,"Total, 25 to 34 years",116    ,102    ,88.4    ,99    ,85.8    ,3    ,2.9    
38,22,North Dakota,"Total, 35 to 44 years",82    ,74    ,89.4    ,72    ,87.5    ,2    ,2.1    
38,23,North Dakota,"Total, 45 to 54 years",91    ,80    ,87.5    ,78    ,85.7    ,2    ,2.1    
38,24,North Dakota,"Total, 55 to 64 years",97    ,72    ,74.5    ,71    ,73.4    ,1    ,1.5    
38,25,North Dakota,"Total, 65 years and over",92    ,23    ,25.0    ,23    ,24.5    ,( 3 ),1.8    
38,27,North Dakota,"Men, 20 to 24 years",31    ,27    ,84.4    ,26    ,81.7    ,1    ,3.2    
38,28,North Dakota,"Men, 25 to 34 years",62    ,59    ,94.6    ,57    ,91.5    ,2    ,3.3    
38,29,North Dakota,"Men, 35 to 44 years",43    ,40    ,93.7    ,39    ,91.4    ,1    ,2.4    
38,30,North Dakota,"Men, 45 to 54 years",46    ,42    ,91.5    ,41    ,89.2    ,1    ,2.4    
38,31,North Dakota,"Men, 55 to 64 years",50    ,41    ,81.5    ,40    ,80.3    ,1    ,1.4    
38,32,North Dakota,"Men, 65 years and over",42    ,13    ,31.2    ,13    ,30.6    ,( 3 ),1.9    
38,34,North Dakota,"Women, 20 to 24 years",29    ,23    ,79.5    ,22    ,74.5    ,1    ,6.3    
38,35,North Dakota,"Women, 25 to 34 years",54    ,44    ,81.2    ,43    ,79.4    ,1    ,2.3    
38,36,North Dakota,"Women, 35 to 44 years",39    ,33    ,84.7    ,33    ,83.2    ,1    ,1.8    
